level,item,word,part_of_speech,pronunciation,meaning
2,78,bitter,adj.,บิทเทอะ,"ขม, ขมขื่น"
2,79,blade,n.,เบลด,ใบมีด
2,80,blame,v.,เบลม,"กล่าวโทษ, กล่าวหา"
2,81,bland,adj.,แบลนดฺ,นิ่มนวล
2,82,blank,adj.,แบลงคฺ,"ว่าง, ว่างเปล่า"
2,83,body language,n.,บอดีแลงเกว็จ,"ภาษาร่างกาย, ภาษาท่าทาง"
2,84,booking,n.,บุคคิง,การจอง
2,85,boomerang,n.,บูมเมอะแรง,บูมเมอแรง
2,86,booth,n.,บูธ,ร้านขายของแผงลอย
2,87,bore,v.,บอร์,ทำให้น่าเบื่อ
2,88,both,adj.,โบธ,"ทั้งสอง, ทั้งคู่"
2,89,bother,v.,บอธเธอะ,"รบกวน, ทำให้วุ่นวาย"
2,90,bounce,v.,เบาซฺ,"เด้ง, กระโดด"
2,91,bow,v.,บาว,โค้งคำนับ
2,92,bracelet,n.,เบรซเลท,"กำไลมือ, กุญแจมือ"
2,93,brave,adj.,เบรฟ,"กล้าหาญ, อดทน, ฝ่าผจญ"
2,94,breath,n.,เบรธ,ลมหายใจ
2,95,breathing,n.,บรีธธิง,การหายใจ
2,96,breed,v.,บรีด,ผสมพันธุ์
2,97,breeze,n.,บรีซ,ลมอ่อนๆ
2,98,bride,n.,ไบรดฺ,เจ้าสาว
2,99,brief,adj.,บรีฟ,"ชั่วคราว, รวบรัด"
2,100,briefcase,n.,บรีฟเคส,กระเป๋าใส่เอกสาร
2,101,bright,adj.,ไบรทฺ,"แจ่มใส, ฉลาด, สดใส, สว่าง"
2,102,brilliant,adj.,บริลเยินทฺ,"ฉลาดมาก, โชติช่วง"
2,103,bring,v.,บริง,นำมา
2,104,brochure,n.,โบรชัวร์,แผ่นพับสำหรับโฆษณา
2,105,brooch,n.,บรูช,เข็มกลัด
2,106,budget,n.,บัดเจท,งบประมาณ
2,107,buffet,n.,บัฟเฟ,อาหารที่ต้องบริการตัวเอง
2,108,building,n.,บิวดิง,"ตึก, สิ่งก่อสร้าง"
2,109,business card,n.,บิซซิเนส คาร์ด,นามบัตร
2,110,cafeteria,n.,แคฟฟิเทอเรีย,โรงอาหารที่ต้องบริการตัวเอง
2,111,caller,n.,คอลเลอะ,ผู้โทร
2,112,calm,adj.,คาล์ม,สงบ
2,113,camping,n.,แคมพิ่ง,การเข้าค่าย
2,114,cane,n.,เคน,ไม้เท้า
2,115,canoe,n.,คะนู,เรือแคนนู
2,116,canvas,n.,แคนเวิส,"ใบเรือ, ผ้าใบ"
2,117,Capricorn,n.,แคพริคอร์น,ราศีมังกร
2,118,caravan,n.,แคระวาน,"รถนอน, ขบวนอูฐหรือยานพาหนะ"
2,119,career,n.,คะเรียร์,"งาน, อาชีพ"
2,120,carriage,n.,แคร์ริอิจ,รถม้าสี่ล้อ
2,121,carsick,adj.,คาร์ซิค,เมารถ
2,122,carve,v.,คาร์ฟ,แกะสลัก
2,123,carving,n.,คาร์ฟวิง,"การแกะสลัก, งานแกะสลัก"
2,124,cash machine,n.,แคช มะชีน,เครื่องกดเงินสด
2,125,cassette,n.,คะเซท,ตลับเทป
2,126,cast,v.,แคสทฺ,"เลือกคนแสดง, กำหนด"
2,127,castle,n.,แคสเซิล,ปราสาท
2,128,casual,adj.,แคสชวล,"โดยบังเอิญ, ไม่เป็นทางการ"
2,129,catch,v.,แคทชฺ,"จับ, จับได้, จับประเด็น"
2,130,cause,n.,คอส,สาเหตุ
2,131,cave,n.,เคฟ,"ถ้ำ, โพรง, อุโมงค์"
2,132,caviar,n.,คาฟเวียร์,ไข่ปลาคาเวียร์ได้มาจากปลาสเตอเจียน
2,133,celebrate,v.,เซลละเบรท,เฉลิมฉลอง
2,134,celebration,n.,เซลละเบรเชิน,การเฉลิมฉลอง
2,135,celebrity,n.,ซะเลบบริที,บุคคลที่มีชื่อเสียง
2,136,central,adj.,เซนทรัล,ซึ่งเป็นศูนย์กลาง
2,137,century,n.,เซนซิวรี,ศตวรรษ
2,138,chain,n.,เชน,"เครื่องผูกมัด, โซ่"
2,139,channel,n.,แชลเนิล,ช่องสัญญาณของโทรทัศน์/วิทยุ
2,140,chase,v.,เชส,ไล่ตาม
2,141,chauffeur,n.,โชฟเฟอะ,คนขับรถแท็กซี่
2,142,check in,v.,เชค อิน,ลงทะเบียนเข้าพักในโรงแรม
2,143,check out,v.,เชค เอาทฺ,"แจ้งออก, แจ้งออกจากโรงแรม"
2,144,cheer up,v.,เชียร์ อัพ,ให้กำลังใจ
2,145,chew,v.,ชูว,เคี้ยว
2,146,choice,n.,ชอยซฺ,ตัวเลือก
2,147,choose,v.,ชูส,เลือก
2,148,chore,n.,ชอร์,งานเล็กๆน้อยๆในบ้าน
2,149,chorus,n.,คอรัส,คณะขับร้องหมู
2,150,cigarette,n.,ซิกาเรท,บุหรี่
2,151,citizen,n.,ซิททิเซิน,พลเมือง
2,152,classical,adj.,คลาสสิเคิล,ที่เป็นแบบดั้งเดิม
2,153,classical music,n.,คลาสสิเคิล มิวสิค,เพลงคลาสสิก
2,154,clay,n.,เคลย์,"ดินเหนียว, โคลน"
2,155,client,n.,ไคลเอินทฺ,ลูกค้า
2,156,climate,n.,ไคลเมท,ภูมิอากาศ
2,157,clown,n.,คลาวนฺ,ตัวตลก
2,158,clue,n.,คลู,"เงื่อนงำ, เบาะแส, ร่องรอย"
2,159,coal,n.,โคลฺ,ถ่านหิน
2,160,coast,n.,โคสทฺ,ชายฝั่ง
2,161,coastline,n.,โคสทฺไลนฺ,แนวชายฝงทะเล
2,162,code,n.,โคด,"รหัส, เครื่องหมาย"
2,163,collar,n.,คอลละ,ปลอกคอ
2,164,collect,v.,คะเรคทฺ,สะสม
2,165,colorful,adj.,คัลเลอะเฟิล,มีสีสรรค์
2,166,column,n.,คอลลัมนฺ,แถว
2,167,combat,v.,คัมแบท,"สู้, สู้รบ"
2,168,come along,v.,คัม อะลอง,มาด้วยกัน
2,169,come out,v.,คัม เอาทฺ,"ปรากฏให้เห็น, เป็นที่รู้จัก"
2,170,comedy,n.,คอมมีดี,ละครตลก
2,171,common,adj.,คอมเมิน,"ธรรมดา, สามัญ"
2,172,communication,n.,คะมิวนิเคเชิน,การติดต่อสื่อสาร
2,173,compare,v.,คัมแพร์,เปรียบเทียบ
2,174,concept,n.,คอนเซพทฺ,"ความคิดรวบยอด, กรอบความคิด"
2,175,conclusion,n.,คันคลูเชิน,การสรุป
2,176,condition,n.,คันดิชเชิน,"เงื่อนไข, สภาวะ"
2,177,confidence,n.,คอนฟิเดินทฺ,ความมั่นใจ
2,178,confuse,v.,คันฟิวซฺ,"ทำให้สับสน, ทำให้งง"
2,179,congratulations,n.,คันแกรทชูเลเชินซฺ,การแสดงความยินดี
2,180,connect,v.,คะเนคทฺ,"เชื่อมกับ, เกี่ยวข้อง"
2,181,connection,n.,คะเนตทฺเชิน,การเชื่อมต่อ
2,182,contain,v.,คันเทน,"บรรจุ, ประกอบด้วย"
2,183,container,n.,คันเทเนอะ,ตู้บรรจุสินค้า
2,184,contest,n.,คอนเทสทฺ,"การแข่งขัน, การประกวด"
2,185,continent,n.,คอนทะเนินทฺ,ทวีป
2,186,contract,n.,คอนแทรคทฺ,"สัญญา, ข้อตกลง"
2,187,contrast,n.,คอนแทรสทฺ,"ความตรงข้าม, ความผิดแผก"
2,188,correctly,adv.,คะเรคฺลี,อย่างถูกต้อง
2,189,corridor,n.,คอริดอร์,ระเบียง
2,190,cosmetic,n.,คอสเมททิค,เครื่องสำอาง
2,191,countable,adj.,เคาทะเบิล,ที่สามารถนับได้
2,192,counter,n.,เคาเทอะ,เคาน์เตอร์
2,193,countryside,n.,คันทรีไซดฺ,ชนบท
2,194,course,n.,คอร์ส,หลักสูตร
2,195,cover,v.,คัฟเวอร์,"ปกคลุม, ครอบคลุม"
2,196,craft,n.,คราฟทฺ,งานหัตถกรรม
2,197,crash,v.,แครช,"ชน, ปะทะ"
2,198,creamy,adj.,ครีมมี,ที่เป็นครีม
2,199,creative,adj.,ครีเอทีฟ,ซึ่งมีความคิดที่สร้างสรรค์
2,200,crispy,adj.,คริสพี,"เปราะ, กรอบ"
2,201,crop,n.,ครอพ,"พืชผล, ธัญพืช"
2,202,cross,n.,ครอส,รูปกากบาท
2,203,crossing,n.,ครอสซิง,จุดตัดกัน
2,204,cross-over,n.,ครอส โอเวอะ,"การข้าม, สะพาน"
2,205,crowded,adj.,เคราดิด,"แออัด, เบียดเสียดยัดเยียด"
2,206,cruise,n.,ครุยซฺ,เรือนำเที่ยว
2,207,crush,v.,ครัช,"ชน, ขยี้, ทำลาย"
2,208,crystal,n.,คริสเทิล,"คริสตัล, ผลึก, สารผลึก"
2,209,cub,n.,คับ,ลูกสัตว์
2,210,cue,n.,คิว,"การบอกเป็นนัย, ไม้คิว"
2,211,curve,adj.,เคิร์ฟ,"โค้ง, เว้า"
2,212,customer,n.,คัสเติมเมอะ,ลูกค้า
2,213,cut out,v.,คัท เอาทฺ,"ตัดออก, ปลดออก, เลิกหยุด"
2,214,cut up,v.,คัท อัพ,ตัดเป็นชิ้นเล็กชิ้นน้อย
2,215,daily,adj.,เดลิ,"ทุกวัน, ประจำวัน"
2,216,damage,n.,แดมมิจ,ความเสียหาย
2,217,decide,v.,ดิไซดฺ,"ตกลงใจ, ตัดสินใจ"
2,218,decision,n.,ดิซิสเชิน,"การพิจารณา, การตัดสินใจ"
2,219,decorate,v.,เดคคะเรท,ประดับ
2,220,decoration,n.,เดคคะเรเชิน,"การตกแต่ง, เครื่องตกแต่ง"
2,221,decrease,v.,ดีครีส,"ทำให้ลดลง, ทำให้สั้นเข้า"
2,222,degree,n.,ดีกรี,"ความเข้มข้น, ระดับ, องศา"
2,223,delay,n.,ดีเล,ความชักช้า
2,224,denim,n.,เดนิม,ผ้าฝ้ายหยาบสีน้ำเงิน
2,225,detail,n.,ดีเทล,รายละเอียด
2,226,detective,n.,ดิเทคทิฟ,นักสืบ
2,227,develop,v.,ดิเวลเลิพ,พัฒนา
2,228,dialogue,n.,ไดอะลอก,"บทสนทนา, การสนทนา"
2,229,dictation,n.,ดอกเทเชิน,"การบอกให้เขียนตามคำบอก, การบงการ"
2,230,die out,v.,ได เอาทฺ,"สูญพันธุ์, หายสาบสูญไป"
2,231,diet,n.,ไดเอท,"อาหาร, การควบคุมอาหาร"
2,232,difference,adj.,ดิฟเฟอเรินซฺ,ความแตกต่าง
2,233,diligent,adj.,ดิลิเจินทฺ,"ขยันหมั่นเพียร, บากบั่น"
2,234,diploma,n.,ดิโพลมะ,ประกาศนียบัตร
2,235,director,n.,ดิเรคเทอะ,"ผู้อำนวยการ, ผู้กำกับการแสดง"
2,236,disagree,v.,ดิสอะกรี,"ไม่เห็นด้วย, โต้แย้ง"
2,237,disappear,v.,ดิสอะเพียร์,"หายตัว, สูญหาย"
2,238,disappoint,v.,ดิสอะพอยทฺ,ทำให้ผิดหวัง
2,239,disaster,n.,ดิซาสเทอะ,ความหายนะ
2,240,discover,v.,ดิสคัฟเวอะ,"ค้นพบ, ตรวขพบ, เจอ"
2,241,disgusting,adj.,ดิสกัสทิง,น่ารังเกียจ
2,242,display,v.,ดิสเพล,"แสดง, เปิดเผย"
2,243,dive,v.,ไดฟฺ,"กระโดดน้ำ, ดำน้ำ"
2,244,dizzy,adj.,ดิซซี,"หน้ามืด, ตาลาย, เวียนหัว"
2,245,double,adj.,ดัลเบิล,"สอง, สองต่อ, สองชั้น, ทวีคูณ"
2,246,downtown,n.,ดาวนฺทาวนฺ,ย่านธุรกิจ
2,247,drawer,n.,ดรอเออะ,"ลิ้นชัก, ผู้ถอนเงิน"
2,248,dress up,v.,เดรส อัพ,แต่งตัว
2,249,drummer,n.,ดรัมเมอะ,มือกลองในวงดนตรี
2,250,dryer,n.,ไดรเออะ,เครื่องเป่าแห้ง
2,251,dull,adj.,ดัล,"ทื่อ, โง่"
2,252,dump,v.,ดัมพฺ,"ทิ้ง, ทิ้งขยะ, ยกเลิก"
2,253,dumping,n.,ดัมพิง,"การเททิ้ง, การขจัดของเสียหรือขยะ"
